GEOID	FMRKTPTH16
12086	0.0129011093110992
12087	0.012645902095426
12089	0.0248071246061869
12091	0.0198836804692549
12093	0.0248052785632783
12095	0.0076082250999911
12097	0.0119042304659018
12099	0.00831134290522991
12101	0.00780688879867595
12103	0.0135313771819346
12105	0.00750582827565605
12107	0.0276713200603235
12109	0.0170149774338862
12111	0.00652513645691616
12113	0.0117304116787979
12115	0.0145430218945195
12117	0.00658647270236389
12119	0.0322591051324236
12121	0.06850253459378
12123	0.0450958286358512
12125	0.0660414740457007
12127	0.00755623729607605
12129	0
12131	0.121416321389003
12133	0.0407016972607758
13001	0
13003	0
13005	0
13007	0
13009	0.0886053517632465
13011	0
13013	0.0259315924590929
13015	0.00963326172608784
13017	0.0579945485124398
13019	0.0526509766756173
13021	0.0196386488609584
13023	0.0771010023130301
13025	0
13027	0
13029	0
13031	0.0133829394288161
13033	0
13035	0
13037	0
13039	0.018865076969514
13043	0
13045	0.0172026732954301
13047	0
13049	0
13051	0.0138369044077459
13053	0
13055	0
13057	0.0165501946716648
13059	0.0320751842318394
13061	0.33112582781457
13063	0.0071566080540467
13065	0
13067	0.00801978212925216
13069	0
13071	0
13073	0.00678195998643608
13075	0
13077	0.00711612086019669
13079	0
13081	0.0440121473526693
13083	0.061511964077013
13085	0.0423657007286901
13087	0.0372828275296398
13089	0.0148584195234229
13091	0
13093	0
13095	0.0111090127420376
13097	0.00703116211047362
13099	0
13101	0
13103	0
13105	0
13107	0
13109	0
13111	0
13113	0.0179168122407661
13115	0.0103562551781276
13117	0.0090494052278414
13119	0.0448028673835125
13121	0.0166123345606917
13123	0.0336326640433189
13125	0
13127	0
13129	0.017573457050471
13131	0.0403095775556272
13133	0
13135	0.00881897402260964
13137	0.0452018261537766
13139	0.0203420515976139
13141	0
13143	0.0344328902968115
13145	0.0594318316890527
13147	0.0391343482174304
13149	0
13151	0
13153	0.0131473422647612
13155	0
13157	0.0309525651938404
13159	0
13161	0
13163	0
13165	0.113007119448525
13167	0
13169	0
13171	0.0541447831501435
13173	0
13175	0.021045542554087
13177	0
13179	0
13181	0
13183	0
13185	0.0261716160100499
13187	0.0318015582763555
13189	0
13191	0
13193	0.0743494423791822
13195	0
13197	0
13199	0
13201	0
13205	0
13207	0.0366219878415
13209	0
13211	0
13213	0
13215	0.0101273514444135
13217	0
13219	0.0542917639394104
13221	0.0670196367535688
13223	0.0128349109578052
13225	0.037516413430876
13227	0.0324338349766476
13229	0
13231	0.111476506326292
13233	0.0239371888165454
13235	0.177761976713181
13237	0.0465614378171998
13239	0
13241	0.120780240352678
13243	0
13245	0.0148774839199195
13247	0
13249	0
13251	0
13253	0
13255	0
13257	0
13259	0
13261	0.0329066438513936
13263	0
13265	0
13267	0
13269	0
13271	0
13273	0
13275	0.0221004243281471
13277	0.0734789850102871
13279	0
13281	0.0877886050390659
13283	0
13285	0
13287	0
13289	0
13291	0.0436147941381717
13293	0.0759445604708563
13295	0.0294568163072935
13297	0.0221768828173512
13299	0.0279814203368963
13301	0
13303	0
13305	0.033218176986447
13307	0
13309	0
13311	0.0346212435950699
13313	0.00956123492910344
13315	0
13317	0.101988781234064
13319	0
13321	0.0481974166184692
15001	0.156211419558678
15003	0.0433203540179628
15005	0
15007	0.19436615807522
15009	0.0604646100637297
16001	0.0202689920455467
16003	0
16005	0.0355547127771786
16007	0
16009	0.10998680158381
16011	0
16013	0.0917810105089257
16015	0.140370578326783
16017	0.0940379913485048
16019	0.00891011476227814
16021	0.0856091088091773
16023	0
16025	0
16027	0.0188948407637295
16029	0.145201103528387
16031	0
16033	0
16035	0.11768859597505
16037	0.48828125
16039	0.0384349296640787
16041	0
16043	0.0772618403770378
16045	0.0581936685288641
16047	0.0658544616397761
16049	0.0618965090368903
16051	0
16053	0
16055	0.0388825164764664
16057	0.153076844575977
16059	0.129483361388062
16061	0.25953802232027
16063	0.189717321191425
16065	0.0256095062487195
16067	0.0485060147458285
16069	0.0247714830686913
16071	0
16073	0.0878040214241812
16075	0
16077	0
16079	0
16081	0.182481751824818
16083	0.047896161122686
16085	0.190548780487805
16087	0.196618167518679
17001	0.0300399531376731
17003	0
17005	0
17007	0.0373810814346859
17009	0.147885241052943
17011	0.0299769177733145
17013	0
17015	0.137561042712704
17017	0
17019	0.0287881623076591
17021	0.0600438319973581
17023	0
17025	0.075187969924812
17027	0.0265048106231281
17029	0.0573142540549835
17031	0.0211396216276778
17033	0.0517920033146882
17035	0
17037	0.0191336292667993
17039	0.0616294835449279
17041	0.0509424350483953
17043	0.018292000585344
17045	0.0569281566662871
17047	0.15330369461904
17049	0
17051	0
17053	0.147329650092081
17055	0.0510777403207682
17057	0.0562809545249887
17059	0
17061	0.152753379668525
17063	0.0198267145151377
17065	0
17067	0.0540306894315972
17069	0
17071	0
17073	0
17075	0.0352932872167714
17077	0.16986580601325
17079	0
17081	0
17083	0.0454029511918275
17085	0.321543408360129
17087	0
17089	0.0188070676960402
17091	0.0545414878917897
17093	0.0160391354905971
17095	0.0392634182731949
17097	0.0227580801852508
17099	0.0723052728620235
17101	0.0610612444281614
17103	0.0291962278473621
17105	0.0547555166182993
17107	0.101601923663088
17109	0.0322622273841786
17111	0.026058292400099
17113	0.023199433933812
17115	0.0187705302674801
17117	0
17119	0.0112884229696831
17121	0.0262191924488726
17123	0
17125	0
17127	0
17129	0.159795461808885
17131	0.0635727908455181
17133	0.0587061171774099
17135	0.0690798563138989
17137	0.029174081745777
17139	0
17141	0.0975172117878806
17143	0.0108104602012908
17145	0.0936461113452264
17147	0.0603864734299517
17149	0
17151	0.240558094779889
17153	0
17155	0
17157	0.0306550994757978
17159	0.125549278091651
17161	0.0207205216045972
17163	0.0114173063529698
17165	0
17167	0.0101266335525749
17169	0.144446049400549
17171	0
17173	0.0460468757194824
17175	0
17177	0.0657548658600736
17179	0.0297652267738215
17181	0.058099000697188
17183	0.0128022941711155
17185	0
17187	0.0575440211761998
17189	0.141302811925957
17191	0.0609904854842645
17193	0
17195	0.0707513796519032
17197	0.0116021226083312
17199	0.059206631142688
17201	0.0314825114648813
17203	0.0510986203372509
18001	0.0283832879200727
18003	0.0269975486225851
18005	0.0491388417974988
18007	0
18009	0
18011	0.030934372728257
18013	0.0670600858369099
18015	0
18017	0.0263532388130501
18019	0.0172367729313718
18021	0
18023	0.0308099947623009
18025	0.189771325552709
18027	0
18029	0.040542458089234
18031	0.0375968117903602
18033	0.0233940017779441
18035	0.0173005890850583
18037	0.0235006580184245
18039	0.0245361441940122
18041	0.0428614290000429
18043	0.0259773996622938
18045	0
18047	0.0440237728373322
18049	0.0496548984557327
18051	0.0593418983473281
18053	0.0597576825970689
18055	0.0310452950855298
18057	0.0221257819093285
18059	0.0406961759160031
18061	0.050218450258625
18063	0.0311313118734823
18065	0.0412192658848746
18067	0.0121112295320221
18069	0.0274725274725275
18071	0.0454411196691887
18073	0.0598211348069273
18075	0.0950299344293452
18077	0.0308470602751558
18079	0.0360256502629872
18081	0.0131594530931295
18083	0.052988554472234
18085	0.0379305113032924
18087	0.0767067246228586
18089	0.0164661230101719
18091	0.0454483479525519
18093	0.0219693308141834
18095	0.0386709565647816
18097	0.0201863733480375
18099	0.0429590170976888
18101	0
18103	0
18105	0.0274921647330511
18107	0.0262646425382151
18109	0.0143476139917932
18111	0
18113	0.0629749359754818
18115	0.16857720836143
18117	0.155159038013964
18119	0.0479846449136276
18121	0.119047619047619
18123	0.105451861225351
18125	0.0804440511624165
18127	0.0178793856643086
18129	0.0785052598524101
18131	0
18133	0.0534245111657228
18135	0
18137	0.104000554669625
18139	0.0600636674875368
18141	0.0185776228816866
18143	0.0421407501053519
18145	0.0225611406912734
18147	0
18149	0.0434612542917989
18151	0.0293117598780631
18153	0
18155	0.0949938254013489
18157	0.0212699206100213
18159	0.0658674746410223
18161	0
18163	0.01650882396641
18165	0
18167	0.00926517867897082
18169	0.0629683269315534
18171	0
18173	0.032001024032769
18175	0.0361402240693892
18177	0.0300444658093979
18179	0.0357794554366882
18181	0.0416684028501188
18183	0
19001	0.282007896221094
19003	0.270782561603033
19005	0.144050705848459
19007	0
19009	0.17611835153223
19011	0.194560099614771
19013	0.0451453680852345
19015	0.0376903361977989
19017	0.120977498185338
19019	0.0476371951219512
19021	0.0491835530198702
19023	0
19025	0.203128173877717
19027	0.0978617213876792
19029	0.304020673405792
19031	0.162566381272353
19033	0.0696540515439981
19035	0
19037	0.0831739166597355
19039	0.107422924051993
19041	0.122451478601604
19043	0.341102899374645
19045	0.0634128812699486
19047	0.118063754427391
19049	0.047328316531781
19051	0.112866817155756
19053	0.122835032551284
19055	0.115426790558089
19057	0.0754925891441657
19059	0.0579945485124398
19061	0.0309268785501479
19063	0.10354110581901
19065	0.199461454074
19067	0.126000126000126
19069	0.0983284169124877
19071	0.143884892086331
19073	0.110975474420153
19075	0.0812149760415821
19077	0.188235294117647
19079	0.0663305916688777
19081	0.369173973234887
19083	0.232207128758853
19085	0.0706763728885434
19087	0.0505740150710565
19089	0.642948992713245
19091	0.105407399599452
19093	0.143163922691482
19095	0.122616639077923
19097	0.154067378800329
19099	0.0817260542661
19101	0.0552791597567717
19103	0.0272949975093315
19105	0.146778218112432
19107	0
19109	0.198491464867011
19111	0.115556839520439
19113	0.0451139352434574
19115	0.089750493627715
19117	0.115647045217995
19119	0.170154840905224
19121	0.0630994447248864
19123	0.0901672602677968
19125	0.0903913947392208
19127	0.0992260369120857
19129	0.0667913438418381
19131	0.278732695345164
19133	0
19135	0.254129606099111
19137	0.097799511002445
19139	0.0698649278062413
19141	0.21398002853067
19143	0.16490765171504
19145	0.129946072379962
19147	0.110533878633801
19149	0.119047619047619
19151	0.435666569851873
19153	0.0316425655792172
19155	0.0213716312966169
19157	0.0539578049964927
19159	0
19161	0
19163	0.0405858274290618
19165	0.0847457627118644
19167	0.0573098744913749
19169	0.0514986095375425
19171	0.115480108551302
19173	0
19175	0.0805152979066023
19177	0.412597992023106
19179	0.0857583900291579
19181	0.080497474391741
19183	0.0897625779812396
19185	0
19187	0.0543936468220512
19189	0.188129056532781
19191	0.0972715334857254
19193	0.0291888420786347
19195	0.264131008980454
19197	0.156506768917756
20001	0.0786534528865817
20003	0.127762872109365
20005	0.061050061050061
20007	0.213310580204778
20009	0.0373482726423903
20011	0.0684134911404529
20013	0.103263114415531
20015	0.0298396120850429
20017	0
20019	0
20021	0
20023	0
20025	0
20027	0
20029	0.218579234972678
20031	0.355745286374955
20033	0
20035	0.0559393617318826
20037	0.025533653355122
20039	0.353107344632768
20041	0.0524548887956358
20043	0
20045	0.0418620227729404
20047	0
20049	0
20051	0.0692209185615893
20053	0
20055	0.0272316322640379
20057	0.0294368726266521
20059	0.0391236306729264
20061	0.0843028157140449
20063	0
20065	0
20067	0
20069	0
20071	0.771604938271605
20073	0.325150382051699
20075	0.394321766561514
20077	0.351802990325418
20079	0.0572852519118953
20081	0
20083	0
20085	0.0752388834549695
20087	0.0529184526644441
20089	0
20091	0.0136880593924897
20093	0
20095	0
20097	0
20099	0.0489141068284093
20101	0
20103	0.01246820607451
20105	0
20107	0
20109	0
20111	0.0298418382572366
20113	0.104152201083183
20115	0.165125495376486
20117	0.203334688897926
20119	0
20121	0.030336124256765
20123	0
20125	0.0916142429609723
20127	0
20129	0
20131	0.195293428376135
20133	0.12386968908708
20135	0
20137	0.182049881667577
20139	0.126238717414631
20141	0.274574409665019
20143	0
20145	0
20147	0
20149	0
20151	0
20153	0
20155	0.0158177791838026
20157	0.425622472866567
20159	0.101719051978436
20161	0.0272691327052343
20163	0
20165	0.327011118378025
20167	0.143102461362335
20169	0.036269993834101
20171	0
20173	0.0136720085157082
20175	0.08807080893038
20177	0.0336802398033074
20179	0.398565165404544
20181	0.167644593461861
20183	0.275330396475771
20185	0.237642585551331
20187	0
20189	0
20191	0.0429700928154005
20193	0.126710593005575
20195	0
20197	0
20199	0
20201	0.360620266858997
20203	0.473484848484848
20205	0
20207	0
20209	0.0244154036781806
21001	0.103734439834025
21003	0
21005	0.0451304269338388
21007	0.124161907126893
21009	0.090923556020276
21011	0.0811227387036587
21013	0
21015	0.00777992157839049
21017	0.0499251123315027
21019	0.02077619878667
21021	0.0333133453261376
21023	0.119047619047619
21025	0.0752785305630834
21027	0.0500976904964681
21029	0
21031	0
21033	0
21035	0.0260165985899004
21037	0.065068158896444
21039	0.205973223480947
21041	0.0936417267534413
21043	0.0369740442209569
21045	0
21047	0.0276430180647123
21049	0.0279181440017868
21051	0
21053	0.0982607841210573
21055	0.108837614279495
21057	0
21059	0.0100327066235929
21061	0.082549116724451
21063	0.131787032156036
21065	0.0698958551757881
21067	0.0157011012752434
21069	0.0689322396084649
21071	0.0269469145782808
21073	0.0197784810126582
21075	0
21077	0.116157509582995
21079	0.115660421003932
21081	0.160494322513341
21083	0.0537894680221613
21085	0.0381912618392912
21087	0
21089	0.0278605856295099
21091	0
21093	0.0279548250027955
21095	0
21097	0.0536308055346991
21099	0.0536855102807752
21101	0.021620219229023
21103	0.0632191174611202
21105	0
21107	0
21109	0.0748055056852184
21111	0.0222120017978656
21113	0.019099642836679
21115	0.0435198885890852
21117	0.012125253872503
21119	0
21121	0
21123	0
21125	0.016597510373444
21127	0.0630397780999811
21129	0
21131	0
21133	0.0439116497606815
21135	0.074393691414968
21137	0.0410306909568357
21139	0
21141	0.0376038807204904
21143	0
21145	0.0153463675148092
21147	0
21149	0.105540897097625
21151	0.011167319954884
21153	0
21155	0.0520697734964853
21157	0
21159	0
21161	0
21163	0.0355542914029723
21165	0
21167	0.0465614378171998
21169	0.0998203234178479
21171	0.0944465432565168
21173	0.0360087861438191
21175	0
21177	0.0644579089854325
21179	0.0219495599113238
21181	0
21183	0.0410205923373534
21185	0.0152532031726663
21187	0.0939672993798158
21189	0.445335114673792
21191	0.0686813186813187
21193	0.0365724317009838
21195	0.0330278259433573
21197	0.08124796880078
21199	0.0312714991556695
21201	0.464037122969838
21203	0.118694362017804
21205	0.0408981227761646
21207	0.0564270398374901
21209	0.0185281256948047
21211	0.0430960179279435
21213	0.0553005585356412
21215	0.109445113275692
21217	0.0393747292987361
21219	0.0813338755591704
21221	0.0701065619742008
21223	0
21225	0
21227	0.031864385176688
21229	0.0820411846747067
21231	0.0488925829951596
21233	0
21235	0
21237	0.139684313451599
21239	0.0382789771857296
22001	0
22003	0.0389347453667653
22005	0
22007	0
22009	0.072962521584746
22011	0.0812413681046389
22013	0
22015	0.0158658384698985
22017	0.00803693776597241
22019	0.0149550600445661
22021	0
22023	0
22025	0
22027	0
22029	0
22031	0.0368337691996022
22033	0.0156586591266495
22035	0.137532664007702
22037	0
22039	0.0296656679225133
22041	0
22043	0
22045	0.0409427756472371
22047	0
22049	0
22051	0.00687249010934132
22053	0.0955018622863146
22055	0.0248552183530932
22057	0.0203448451248665
22059	0.066436353972894
22061	0.0209446015289559
22063	0.0071358232599295
22065	0
22067	0
22069	0.0255349573566212
22071	0.0255431103845515
22073	0.0127402330188619
22075	0
22077	0
22079	0.0075515012384462
22081	0
22083	0
22085	0.0417066355257121
22087	0.0218875853615829
22089	0.0377907526028381
22091	0
22093	0
22095	0
22097	0.0119213666654745
22099	0.0370322365619272
22101	0.0191964371412666
22103	0.0197159328396464
22105	0.00765052406089817
22107	0
22109	0.0176647235470765
22111	0.0444701383021301
22113	0.0166099161199236
22115	0.0395499218889043
22117	0
22119	0
22121	0
22123	0
22125	0.0651720542231491
22127	0.0695603784084585
23001	0.0559080871047997
23003	0.0441442634529643
23005	0.0582110046192144
23007	0.16666111129629
23009	0.183759348756868
23011	0.0663520473753618
23013	0.100644122383253
23015	0.0292260930558803
23017	0.104863939039097
23019	0.0461114843945562
23021	0.0593718458706881
23023	0.0567005925211918
23025	0.0785623097319061
23027	0.177827456559293
23029	0.158982511923688
23031	0.0494210326030552
24001	0.0415915707749896
24003	0.0281518652370211
24005	0.0204566403457894
24009	0.0438351360533035
24011	0.060882800608828
24013	0.0298229708450637
24015	0.0194926074286327
24017	0.0253638121809708
24019	0.031000062000124
24021	0.0525059473082624
24023	0.0339847068819031
24025	0.0119506676439657
24027	0.0189135430424956
24029	0.0506842372022301
24031	0.0201175824796932
24033	0.0231265052877102
24035	0.0613133315620593
24037	0.0355280805066304
24039	0.115705029311941
24041	0.0268254734696067
24043	0.0266148564128497
24045	0.0292463222749739
24047	0.0583158385817588
24510	0.0325381021175797
25001	0.0840038081726371
25003	0.149720652782046
25005	0.0447768679118218
25007	0.173953380494028
25009	0.0308080172730284
25011	0.156289960501265
25013	0.0384231973650225
25015	0.0803381618628566
25017	0.0377412135309799
25019	0.272529069767442
25021	0.0315556505412511
25023	0.035049117443751
25025	0.035703811381865
25027	0.0732074246970128
26001	0.289799072642967
26003	0.108471634667534
26005	0.0432720600962371
26007	0.0696767001114827
26009	0.216038714137573
26011	0.132257637878587
26013	0.117605550982006
26015	0.0334997152524204
26017	0.0190936255930957
26019	0.284543592078306
26021	0.0389585091877151
26023	0
26025	0.0595300105665769
26027	0.0193802205469098
26029	0.114617559410102
26031	0.0787370575961576
26033	0.0530166472272294
26035	0.0988207391791291
26037	0.0641947411668036
26039	0.145518044237485
26041	0.0552455665432849
26043	0.0391619345995692
26045	0.0458043239281788
26047	0.120547284672413
26049	0.0146837487610587
26051	0.039805747950004
26053	0
26055	0.076017549194214
26057	0.072811999417504
26059	0.021846463057631
26061	0.109424155382301
26063	0.0317651917029319
26065	0.0416592895008176
26067	0.0467056918669822
26069	0.157934220397205
26071	0.0893255917820456
26073	0.0280575741421397
26075	0.0189322226429383
26077	0.0420402516300152
26079	0.115854718183398
26081	0.03114425551993
26083	0
26085	0
26087	0.0565995019243831
26089	0.275671950379049
26091	0.040607488020791
26093	0.031809313767071
26095	0.157282164202579
26097	0.0924214417744917
26099	0.00806702545722748
26101	0.0410290075083084
26103	0.0602092270640476
26105	0.0692616705914947
26107	0.0462738020869485
26109	0.257720888277995
26111	0.023963001126261
26113	0
26115	0.0335102675459761
26117	0.0793978467303967
26119	0.10901558922926
26121	0.0288337331610998
26123	0.0417205557178022
26125	0.0225085813966575
26127	0.0384216390671226
26129	0.0956754688097972
26131	0.169176112332939
26133	0.129813933362181
26135	0
26137	0.0408663669799755
26139	0.0283436669619132
26141	0.156715248393669
26143	0.0421940928270042
26145	0.0259975250356166
26147	0.0187985236892729
26149	0.032866087127997
26151	0.0482986790311285
26153	0.124984376952881
26155	0.131283367855997
26157	0.0374967190370843
26159	0.0797628384935459
26161	0.0466125047640722
26163	0.0160057986722047
26165	0.0301540873865452
27001	0
27003	0.0173431958306957
27005	0.0592873658623347
27007	0.0433783021732529
27009	0
27011	0
27013	0.0150509474571424
27015	0
27017	0.0279814203368963
27019	0.00997386846462269
27021	0.137964336219087
27023	0.0824198466990852
27025	0.109593044494776
27027	0.047713717693837
27029	0.113288773082588
27031	0.189178963299281
27033	0
27035	0.0312793243665937
27037	0.0191623192154947
27039	0.0487662147664098
27041	0.0533959846219564
27043	0
27045	0.0952244917392753
27047	0.0328450371148919
27049	0.0428485731425143
27051	0
27053	0.0357002895780307
27055	0.0531519081535027
27057	0.096534414518776
27059	0.051249199231262
27061	0.0221033552893329
27063	0
27065	0.0631711939355654
27067	0.0705965407695023
27069	0
27071	0
27073	0.297840655249442
27075	0
27077	0.262191924488726
27079	0.0362437026566634
27081	0.345841258862182
27083	0.0389120199229542
27085	0.083700686345628
27087	0.182982616651418
27089	0.214500214500214
27091	0
27093	0.043271311120727
27095	0.0773215804531045
27097	0.060936595472411
27099	0.0510686106784465
27101	0.120062432464882
27103	0.0297840655249442
27105	0
27107	0
27109	0.0261263732674949
27111	0
27113	0.0702493853178785
27115	0.0346332340513957
27117	0
27119	0.126342387871131
27121	0.181011856276586
27123	0.0240451753355689
27125	0
27127	0
27129	0
27131	0.045716375605742
27133	0.104558762024258
27135	0.0639959042621272
27137	0.055005500550055
27139	0.00695991091314031
27141	0.0106919852878282
27143	0.134889053753288
27145	0.0385475291033845
27147	0.0543404428746094
27149	0.103167234086454
27151	0.106168383055526
27153	0.0412660421738951
27155	0
27157	0.0470079443425939
27159	0.145338274834678
27161	0
27163	0.0237044528814738
27165	0.183351668500183
27167	0
27169	0.0392557117060532
27171	0.02263296869106
27173	0.100654252642174
28001	0.0320020481310804
28003	0.0536135535063264
28005	0
28007	0.052815041723883
28009	0
28011	0.0610929529278798
